降价房源: 320万📉315万 20230425,丰台,十里河,101118205002,10号线 周庄嘉园东里C区 南北向 一居室 精装修,315万,65530元/平,低楼层 (共6层) | 2005年建 | 1室1厅 | 48.07平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/434fe364-6a65-4c0b-a335-33c188a0a6ed_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 楼层好📉297万 20230425,丰台,十里河,101118232236,满五年唯一商品房南北格局楼层好视野开阔房主自荐,297万,61785元/平,高楼层 (共6层) | 2006年建 | 1室1厅 | 48.07平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_EwMmZL9yN_3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 285万📉282万 20230425,丰台,十里河,101115703597,高标准精装修 西南方向  诚意出售 户型方正,282万,30349元/平,中楼层 (共15层) | 2011年建 | 2室2厅 | 92.92平米 | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
降价房源: 288万📉283万 20230425,昌平,鼓楼大街,101118418145,总监推荐：金隅万科城两居室 高楼层 精装修 拎包入住必看好房,283万,38213元/平,高楼层 (共22层) 2室1厅 | 74.06平米 | 南,https://ke-image.ljcdn.com/110000-inspection/37d5990f-b465-42b2-9951-5cae657e93ad_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 179万📉175万 20230425,昌平,鼓楼大街,101118757949,粮食局宿舍楼 1室1厅 南,175万,48666元/平,中楼层 (共5层) 1室1厅 | 35.96平米 | 南,https://ke-image.ljcdn.com/110000-inspection/d952aa38-4f4a-469b-b03a-a88dd0d3cc48_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 205万📉202万 20230425,昌平,鼓楼大街,101118589487,蔚雲府 2015年 次新房小区 电梯房房主自荐,202万,49389元/平,中楼层 (共16层) | 2015年建 | 1室1厅 | 40.9平米 | 西,https://ke-image.ljcdn.com/110000-inspection/pc1_3XlG8EHX9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 350万📉346万 20230425,昌平,鼓楼大街,101118512272,和平家园小区 2室1厅 南 北,346万,35550元/平,中楼层 (共12层) 2室1厅 | 97.33平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZTHiBwIc7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 268万📉258万 20230425,昌平,鼓楼大街,101118310003,北城根小区 一层出入方便 距离区医院近 停车方便,258万,47628元/平,底层 (共5层) 2室1厅 | 54.17平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_iu8mggDU5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 200万📉196万 20230425,昌平,鼓楼大街,101118177750,北环里小区正规两居室南北通透格局中等装修,196万,33289元/平,顶层 (共5层) | 1984年建 | 2室1厅 | 58.88平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/d03b0cfb-3ab5-47dd-8531-d5a215ea15d3_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 185万📉181万 20230425,昌平,鼓楼大街,101118138009,北环路 1室1厅 南,181万,41783元/平,中楼层 (共5层) | 1988年建 | 1室1厅 | 43.32平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_q3V3Jg0kG.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
