降价房源: 279万📉272万 https://bj.ke.com/ershoufang/101123165324.html 20240403,丰台,十里河,101123165324,周庄嘉园东里C区 南北通透一居室 精装修,272万,56608元/平,顶层 (共6层) 1室1厅 | 48.05平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/3689c60d-2f90-48ac-bc79-dbd66afa20ae_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 183万📉173万 https://bj.ke.com/ershoufang/101121129025.html 20240403,昌平,鼓楼大街,101121129025,总监力荐 地铁边 南环里两居 商贷公积金均可 免费停车必看好房,173万,27313元/平,顶层 (共6层) | 1993年 | 2室1厅 | 63.34平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/0c2277c3-658e-40d8-880c-876c5ac42026_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 485万📉459万 https://bj.ke.com/ershoufang/101123102321.html 20240403,昌平,鼓楼大街,101123102321,石坊院 2室1厅 南 北,459万,36455元/平,高楼层 (共28层) 2室1厅 | 125.91平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/04c3bd81-973d-44e5-9132-97c2db2317de_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 298万📉270万 https://bj.ke.com/ershoufang/101120644329.html 20240403,昌平,鼓楼大街,101120644329,新悦家园、满五唯一、南北通透、精装两居室、拎包入住,270万,31254元/平,顶层 (共6层) | 2002年 | 2室1厅 | 86.39平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/7c69637d-6524-423e-877b-a185be52b7ae_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 250万📉242万 https://bj.ke.com/ershoufang/101119801607.html 20240403,昌平,鼓楼大街,101119801607,北环里  高苑  2001年  低楼层  精装修房主自荐,242万,32602元/平,低楼层 (共6层) | 2001年 | 2室1厅 | 74.23平米 | 西,https://ke-image.ljcdn.com/110000-inspection/pc1_uxpx64rZI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 485万📉483万 https://bj.ke.com/ershoufang/101116091559.html 20240403,昌平,鼓楼大街,101116091559,公园6号 高楼层三居室两卫户型 采光视野好,483万,38328元/平,高楼层 (共28层) | 2013年 | 3室1厅 | 126.02平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/pc1_n29O4GdEm.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 315万📉288万 https://bj.ke.com/ershoufang/101113074988.html 20240403,昌平,鼓楼大街,101113074988,建新胡同小区 三居室 南北通透 高楼层 采光好,288万,33594元/平,顶层 (共6层) | 1988年 | 3室2厅 | 85.73平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/12c766b4-35ec-4dd8-a138-036d871e0400_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 268万📉262万 https://bj.ke.com/ershoufang/101122087806.html 20240403,昌平,鼓楼大街,101122087806,润杰经典创新园高楼层两居室采光充足精装修。房主自荐,262万,31495元/平,顶层 (共6层) | 2002年 | 2室1厅 | 83.19平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/8786733d-4142-483e-b6bc-5c5f670d1672_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 165万📉158万 https://bj.ke.com/ershoufang/101123585021.html 20240403,门头沟,大峪,101123585021,大峪南路中间楼层南北通透全明格局必看好房,158万,28702元/平,中楼层 (共6层) | 1980年 | 2室1厅 | 55.05平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/c4e704ae-3c2c-413e-aacb-edf9092f6c0e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 212万📉207万 https://bj.ke.com/ershoufang/101123503065.html 20240403,门头沟,大峪,101123503065,大峪南路 3室1厅 南 东 北必看好房,207万,29733元/平,高楼层 (共16层) | 1980年 | 3室1厅 | 69.62平米 | 南 东 北,https://ke-image.ljcdn.com/110000-inspection/9b0e2bf5-af3c-4e8b-8532-cf4e72731163_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
