20240726,东城,灯市口,101124777400,甘雨胡同 低楼层 南北通透 三居室 看房方便必看好房,750万,105903元/平,低楼层 (共6层) 3室1厅 | 70.82平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/71474400-c3c4-4e5c-bcd7-e19e0d773f8f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101124702675,骑河楼大街   南北三居室 业主诚意出售必看好房,750万,98258元/平,底层 (共6层) 3室1厅 | 76.33平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/b4eb7776-8394-478b-9f92-aaa9ca1fb5c8_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101123306254,灯市口5号线地铁 甘雨胡同 单位房满五年 3层南北通透必看好房,730万,96830元/平,中楼层 (共4层) 3室1厅 | 75.39平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/473a1427-f2f8-4369-9d2c-f99db673a956_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101125437627,甘柏小区 停车方便有车位。管理好。必看好房,588万,99442元/平,高楼层 (共6层) 2室1厅 | 59.13平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/cabd594c-fc22-402e-a365-e5dff3829bbf_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101125331118,北河沿大街 1室1厅 南,480万,115747元/平,低楼层 (共6层) 1室1厅 | 41.47平米 | 南,https://ke-image.ljcdn.com/110000-inspection/750980f0-c185-40ed-a93b-a306cf7dc7f6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101124850673,5号线、8号线双地铁 甘雨胡同 98年建成明厨明卫房主自荐,660万,108375元/平,顶层 (共6层) 2室1厅 | 60.9平米 | 南,https://ke-image.ljcdn.com/110000-inspection/26d734cd-e087-4303-ae71-147e65075b8e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101124808819,灯市口大街 2室1厅 东 西 北必看好房,510万,107891元/平,中楼层 (共6层) 2室1厅 | 47.27平米 | 东 西 北,https://ke-image.ljcdn.com/110000-inspection/af703c1d-6805-46fc-b4f5-2d8f449587d1_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101124116741,灯市口大街央产房带电梯南北通透 诚意出售,880万,123475元/平,中楼层 (共10层) 2室1厅 | 71.27平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/9666b0be-7005-45e7-9b57-52256799ef9a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101123764125,带电梯满五年唯一朝南向户型方正采光充足产权清晰,649万,121105元/平,中楼层 (共12层) 2室1厅 | 53.59平米 | 南,https://ke-image.ljcdn.com/110000-inspection/c4f53c17-fead-4372-8784-7fae9b0e1d07_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101122521325,故宫旁 满五唯一 北河沿 中楼层 可停车安静宿舍院必看好房,899万,111914元/平,低楼层 (共6层) 3室1厅 | 80.33平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/2bf4bb54-45fd-4735-bfd1-7644306d7009_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,灯市口,101125425156,同福夹道电梯直达 满五唯一 高层观景 院内可停车！必看好房,469万,107200元/平,中楼层 (共11层) 1室1厅 | 43.75平米 | 东,https://ke-image.ljcdn.com/110000-inspection/8c5b86d6-09bb-4678-9c74-2de8ac75a77c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
