20240726,东城,东单,101124370597,商务部家属院 封闭式管理 南北通透2居室 满五唯一,710万,122647元/平,中楼层 (共4层) 2室1厅 | 57.89平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_9JWrApIFk_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101123957837,金宝街 协和医院 校尉胡同 南北通透 三居满五年,1090万,101434元/平,中楼层 (共6层) 3室1厅 | 107.46平米 | 南 西 北,https://ke-image.ljcdn.com/110000-inspection/57dd2295-140d-4046-8907-357415df2089_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101112747292,此房是3层复式+顶层景观天台+南北通透+地段配套齐全,2680万,85895元/平,高楼层 (共12层) 5室1厅 | 312.01平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_wV3ejuPLT.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101108729565,东单 煤渣胡同小区 高层东南大一居 随时签约房主自荐,810万,150418元/平,高楼层 (共9层) 1室1厅 | 53.85平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/test-caf31918-8b37-4e71-9ed0-1d2ef457f2db.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101125053895,南北通透 中间楼层 精装修 环境好 闹中取静,697万,122928元/平,中楼层 (共6层) 2室1厅 | 56.7平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/265e213a-f2c6-4466-ab83-f128881057a1_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101124734589,普渡寺前巷 四合楼 民水民电 有燃气 地暖 随时看,1050万,137220元/平,底层 (共1层) 3室1厅 | 76.52平米 | 北,https://ke-image.ljcdn.com/110000-inspection/pc1_qc4WjK1ir.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101124639512,故宫门口的房子 北京城中 心区位 双南向 采光好,599万,107214元/平,顶层 (共6层) 2室1厅 | 55.87平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/c1eba7b9-9b7e-446c-acda-56e917dccf53_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101124431374,故宫东门新式四合院 03年社区 院落规整 方便停车房主自荐,1430万,143388元/平,底层 (共1层) 3室1厅 | 99.73平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/pc1_2kIM9armR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101124071819,普渡寺7户四合楼 南北向 有燃气 有供暖 安静舒适,1399万,156786元/平,底层 (共2层) 3室1厅 | 89.23平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/213927fb-3f7c-4b49-81c8-5fa197b67a8f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101124049953,普渡寺东巷 3室1厅 南 北,1380万,158421元/平,顶层 (共2层) 3室1厅 | 87.11平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/af963d8b-5e4f-46fa-bbaf-14f3d4422f65_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101122550945,东华门大街 全南一居室 中间楼层 户型方正,460万,116221元/平,高楼层 (共6层) 1室1厅 | 39.58平米 | 南,https://ke-image.ljcdn.com/110000-inspection/20489a7d-47dc-469b-99e5-931efc85beff_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101122031159,房子满五年 东西通透 明厨明卫 楼层高 视野好 采光棒房主自荐,749万,124213元/平,顶层 (共6层) 2室1厅 | 60.3平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/c969841e-912f-43d2-a84c-248f88f21e16_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101121912790,普渡寺西巷 小户型 精装修 东西通透 复式结构 一居,808万,162445元/平,底层 (共1层) 1室1厅 | 49.74平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/33209494-8222-4a27-9f4f-ec7e9db76080_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240726,东城,东单,101121635733,普渡寺西巷 精装修东西通透复式二居 地铁1号线天安门,1330万,151862元/平,底层 (共1层) 2室1厅 | 87.58平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/eab6f0ec-9856-4073-8f30-1cbf4f5c071e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
