20230427,石景山,老山,101118954784,老山西里 南北通透两居户型 满五年家庭唯一必看好房,235万,47227元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_JRuynzl6c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118305221,老山东里 南北通透大客厅两居 低楼层 1999年建成必看好房,430万,58568元/平,低楼层 (共6层) | 1999年建 | 2室1厅 | 73.42平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/55e8debf-3fa5-4d0b-b937-507da3a84920_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117736408,老山西里西南钢混大三居 精装修房主自荐,380万,60347元/平,底层 (共16层) | 1987年建 | 2室1厅 | 62.97平米 | 西南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_XpYNzgxJx.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117533300,老山东里正规复式  1999年  户型方正 不临街必看好房,550万,47276元/平,顶层 (共6层) | 1999年建 | 3室2厅 | 116.34平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_wLt8afzBo.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117254295,石景山路23号院 3室1厅 南 北必看好房,450万,51802元/平,中楼层 (共5层) 3室1厅 | 86.87平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_zsUnaZLIg.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101115101096,石景山路23号院 满五年 距离地铁200米,299万,49693元/平,中楼层 (共5层) | 1970年建 | 2室1厅 | 60.17平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_tYWEZv3qT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118898337,老山西里 2室1厅 东南 北,270万,53764元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 50.22平米 | 东南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_TF3ZxaMHh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118880579,老山西里2居 满五年唯一 采光好 不临街 南北通透,248万,49354元/平,顶层 (共6层) 2室1厅 | 50.25平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_7FjGB5gi0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118797034,老山西里 南北两居室 近地铁 满五年,255万,51246元/平,中楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_DWnEjK9BO.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118764431,老山东里 2室1厅 西南,438万,61165元/平,低楼层 (共18层) | 1999年建 | 2室1厅 | 71.61平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/6fa92ca2-6320-4b8f-b333-cd62664afc5a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118665764,老山东里 明厨明卫 南北双阳台两居室 随时可看,315万,52888元/平,高楼层 (共6层) | 1985年建 | 2室1厅 | 59.56平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_u7FtBSQjx.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118594059,老山东里电梯房两居室 阳光充足 采光视野好,458万,63958元/平,高楼层 (共18层) | 1999年建 | 2室1厅 | 71.61平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/pc1_k4Pkpz2xO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118580454,老山东里电梯房两居室 阳光充足 视野开阔 随时签约,336万,53359元/平,中楼层 (共16层) | 1986年建 | 2室1厅 | 62.97平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/e12a37a9-1476-4c5b-a623-cf66e4d7ee9c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118577442,老山东里 带电梯 1985年钢混结构,365万,56154元/平,中楼层 (共16层) | 1985年建 | 3室1厅 | 65平米 | 东 西 北,https://ke-image.ljcdn.com/110000-inspection/d455fd2a-22ff-4796-baee-d9c04d558ffd_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118570492,精装婚房 满五年 采光好 无遮挡 南北通透3居 双卧朝南房主自荐,320万,51332元/平,顶层 (共6层) | 1982年建 | 3室1厅 | 62.34平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_7n6yeqRIj.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118562899,老山东里 1室1厅 南,270万,61225元/平,中楼层 (共6层) | 1985年建 | 1室1厅 | 44.1平米 | 南,https://ke-image.ljcdn.com/110000-inspection/05c4dcfc-445d-450f-b663-96c375265b18_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118558875,石景山路23号院 2室1厅 南 北,330万,55537元/平,中楼层 (共5层) | 1970年建 | 2室1厅 | 59.42平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_0Ua6v7ftP.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118494165,看房方便低楼层格局合理南北通透满五年钢混,356万,57793元/平,低楼层 (共6层) | 1984年建 | 3室1厅 | 61.6平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_yrwTK7fXM.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118452738,老山西里 小两居 南北通透 带电梯,268万,53859元/平,中楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_TfMvKzf1c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118427182,老山西街27号院 2室1厅 东 西,393万,56385元/平,中楼层 (共6层) | 1997年建 | 2室1厅 | 69.7平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/pc1_24YaJ3g3z.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118406261,园林中的小别墅南北通透山景房配两个车位,302万,53245元/平,顶层 (共6层) | 1987年建 | 2室1厅 | 56.72平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_nFeuqQudP.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118382193,老山西里 钢混结构 满五年唯一  客厅带东窗,251万,50050元/平,顶层 (共6层) | 1982年建 | 2室1厅 | 50.15平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_fy4IaErIP.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118360821,老山西里 2室1厅 南,330万,54727元/平,高楼层 (共16层) | 1985年建 | 2室1厅 | 60.3平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_F5UnFcWgi.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118336720,1999年 干湿分离卫生间满五年一室一厅采光好房主自荐,320万,53033元/平,中楼层 (共6层) | 1999年建 | 1室1厅 | 60.34平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/a06fea84-dac0-4e4e-a560-8f9d748be651_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118333094,老山西里  有电梯 东南向两居室 随时可以签约,349万,55424元/平,中楼层 (共16层) | 1983年建 | 2室1厅 | 62.97平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/67446c6d-e758-4e1e-995c-3a352c71b794_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118258020,老山西里钢混小两居看房方便业主诚心出售,256万,50875元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 50.32平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_Yp7CyVMtr.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118247536,老山东里电梯房两居室 满五年唯一 随时签约,335万,53738元/平,高楼层 (共16层) | 1986年建 | 2室1厅 | 62.34平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_OUFhMau1Z.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118227803,老山东里 2室1厅 南 北,272万,54130元/平,中楼层 (共6层) | 1983年建 | 2室1厅 | 50.25平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_31IzfcZ9c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118196626,老山西里 3室1厅 南 北,465万,55213元/平,顶层 (共6层) | 1998年建 | 3室1厅 | 84.22平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/412cf545-d761-463d-8dbf-d7744994704f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118192819,老山东里干部楼  明厨明卫 满五年 不临街,339万,56918元/平,中楼层 (共6层) | 1985年建 | 2室1厅 | 59.56平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_qpBpieoZv.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118119580,东里满五唯一钢混电梯2居 采光好 不临街 双卧带阳台,336万,53359元/平,中楼层 (共16层) | 1986年建 | 2室1厅 | 62.97平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/a424211c-d2f7-4e6f-997b-c1d58e9721e7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118094103,老山东里满五商品房明厨明卫前后无遮挡不临街,230万,60687元/平,底层 (共6层) | 1985年建 | 1室1厅 | 37.9平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_IjK35bdAf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118064617,老山西街7号院 2室1厅 南 北,295万,54388元/平,中楼层 (共6层) 2室1厅 | 54.24平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_B7q189fPf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118057918,老山西里钢混两居 南北通透 满五唯一,240万,47657元/平,顶层 (共6层) | 1982年建 | 2室1厅 | 50.36平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_kc0B6qpff.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117912077,老山西里 精装修 南北通透 两居室,425万,58212元/平,顶层 (共6层) | 1999年建 | 2室1厅 | 73.01平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/9cf2822a-f7e0-4ffe-a13f-52e5dbd82d44_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117879816,老山东里三居室有电梯钢混结构户型好环境好,319万,49153元/平,低楼层 (共16层) | 1987年建 | 3室1厅 | 64.9平米 | 东 西 北,https://ke-image.ljcdn.com/110000-inspection/pc1_v6mEYqjK9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117878673,石景山路23号院一居室  低楼层  近地铁,199万,55618元/平,中楼层 (共5层) 1室1厅 | 35.78平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_AYfxIpPHm.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117784288,老山东里 钢混电梯两居室 精装修,475万,50117元/平,中楼层 (共18层) | 1999年建 | 2室2厅 | 94.78平米 | 东 北,https://ke-image.ljcdn.com/110000-inspection/1c1ec5ee-8aff-4eaf-a37c-7c73f2def95b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117719822,老山西里 2室1厅 南,340万,54540元/平,低楼层 (共16层) | 1983年建 | 2室1厅 | 62.34平米 | 南,https://ke-image.ljcdn.com/110000-inspection/7d846efc-58ef-4362-839a-37030cb78ddc_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117705578,老山东里 2室1厅 南,305万,48237元/平,顶层 (共6层) | 1984年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_jYglRQQGm.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117670133,老山西街27号院 正规两居室 大客厅 楼龄新,338万,58804元/平,底层 (共6层) | 1995年建 | 2室1厅 | 57.48平米 | 东 南,https://ke-image.ljcdn.com/110000-inspection/pc1_36Io5DsdL.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117648037,满五唯一钢混2居双卧朝南格局好精装修无遮挡,348万,55265元/平,中楼层 (共16层) | 1987年建 | 2室1厅 | 62.97平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/00dc07cb-2164-4768-9dd2-991df819165f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117608854,精装修 老山东里三居室  有电梯 不临街,480万,50644元/平,低楼层 (共18层) | 1999年建 | 3室2厅 | 94.78平米 | 东 南 西 北,https://ke-image.ljcdn.com/110000-inspection/pc1_cWub36JnZ.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117434854,老山西里钢混两居近地铁大阳台,276万,58837元/平,底层 (共6层) | 1982年建 | 2室1厅 | 46.91平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_NncU4bhEj.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117346171,老山东里 3室1厅 南 北,480万,49358元/平,底层 (共16层) | 1985年建 | 3室1厅 | 97.25平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_BhGYpqxQA.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117167281,老山东里电梯三居钢混结构可组合贷款,330万,50770元/平,低楼层 (共16层) | 1986年建 | 3室1厅 | 65平米 | 西北,https://ke-image.ljcdn.com/110000-inspection/7a648d5e-59b1-4b89-9fee-4375613df196_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117109971,石景山路23号院 距离地铁八角游乐园站200米,255万,42380元/平,顶层 (共5层) 2室1厅 | 60.17平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_48cZnHkdr.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117053708,老山西里 双卧室朝南两居室 南北通透,406万,58435元/平,高楼层 (共6层) | 1998年建 | 2室1厅 | 69.48平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/b0d5a08a-3956-4c63-843b-60c2b1eef264_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117018203,老山西里 带电梯南北三居室 满五唯一商品房,335万,53738元/平,顶层 (共6层) | 1982年建 | 3室1厅 | 62.34平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_xu7nxFmg7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117005636,老山东里大两居  精装修  南北通透,419万,57233元/平,高楼层 (共6层) | 1999年建 | 2室1厅 | 73.21平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_7RomxmqME.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116985859,老山西街7号院 南北三居室 无遮挡 随时可以签约,335万,48119元/平,顶层 (共6层) | 1987年建 | 3室1厅 | 69.62平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_MXMXUI2Rg.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116972805,石景山老山西里钢混两居视野好无遮挡成本价房主自荐,319万,49077元/平,高楼层 (共16层) | 1982年建 | 3室1厅 | 65平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/pc1_K6ONqJQmN.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116825756,老山东里 钢混结构 随时可以签约 无遮挡 不临街房主自荐,355万,57546元/平,高楼层 (共6层) | 1983年建 | 3室1厅 | 61.69平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_08rosiRxM.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116658846,老山东里 精装修大两居 南北通透,468万,63743元/平,高楼层 (共6层) | 1999年建 | 2室1厅 | 73.42平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_2YG0I9gXQ.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116420145,老山西里钢混三居室  采光好 无遮挡 随时签约,312万,50218元/平,中楼层 (共6层) | 1982年建 | 3室1厅 | 62.13平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/f6eb9b00-b824-413b-9159-ef50874a358e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116388548,老山南向两居室满五年唯一产权清晰随时签约,315万,49819元/平,高楼层 (共6层) | 1983年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_yf99JHaDf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116351894,石景山区首钢居民区老山东里小区,310万,49028元/平,中楼层 (共6层) | 1983年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_KqyWnVkJu.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101115801309,老山西里 南北通透 板楼户型 三居户型,355万,59926元/平,底层 (共6层) | 1982年建 | 3室1厅 | 59.24平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_5TUOpk295.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101113250308,老山东里南北通透 满五年 诚心出售 无遮挡,530万,52753元/平,顶层 (共6层) | 1999年建 | 3室1厅 | 100.47平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/ff7a1934-33fb-4bd0-969b-9dde28c5ed5b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101119019572,老山西里 南北通透大三居 1998年 距地铁1100米,470万,55807元/平,高楼层 (共6层) | 1998年建 | 3室1厅 | 84.22平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/288e7aaf-a2b0-42f7-bd36-09c9aea7884c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118940533,老山东里 明厨明卫 南北双阳台两居室中间层 无遮挡新上,339万,56918元/平,中楼层 (共6层) | 1985年建 | 2室1厅 | 59.56平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_PXgj2rVmo.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118927457,老山西里 2室1厅 东南新上,310万,49230元/平,底层 (共16层) | 1987年建 | 2室1厅 | 62.97平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/1df82a6d-01f4-40e4-bb9c-46539a18e072_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118870945,东里1999年钢混 有电梯 无遮挡 采光充足 满五年唯一,420万,50978元/平,低楼层 (共18层) | 1999年建 | 2室1厅 | 82.39平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/pc1_iHLIg85Tt.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118840032,钢混三居室低楼层看房随时诚意出售,315万,51203元/平,低楼层 (共6层) | 1983年建 | 3室1厅 | 61.52平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RGBvnuHJo.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118313764,满五年唯一全南2居没有抵押采光好看房方便房主自荐,285万,45074元/平,顶层 (共6层) | 1982年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_5v3nRce2K.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118313739,中础大厦 南北通透两居室 精装修,299万,47956元/平,顶层 (共5层) | 1970年建 | 2室1厅 | 62.35平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/ac5ebfc1-6dd0-4354-8a1c-a7cd91b87fce_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118284071,老山西里南北小两居满五年唯一带东窗看房方便,249万,50041元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 东 南 北,https://ke-image.ljcdn.com/110000-inspection/e38e3133-f27a-497b-929d-3b9a2731e8b9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118258495,老山东里 4室2厅 南 北,600万,45995元/平,顶层 (共6层) | 1999年建 | 4室2厅 | 130.45平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/4f18be29-91c0-4314-8d13-7dd3e210169b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
