date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,朝阳,红庙,金台北街,66853元,24套在售二手房,朝阳红庙/板楼/1985-1991年
20240821,北京,朝阳,红庙,金台里,61018元,68套在售二手房,朝阳红庙/塔楼/板楼/塔板结合/1957-2004年
20240821,北京,朝阳,红庙,人民日报社家属区,90566元,33套在售二手房,朝阳红庙/塔楼/板楼/1958-2002年
20240821,北京,朝阳,红庙,柴家湾,54937元,4套在售二手房,朝阳红庙/板楼/塔板结合/1975-2000年
20240821,北京,朝阳,红庙,禧瑞都,109474元,21套在售二手房,朝阳红庙/塔楼/2009-2011年
20240821,北京,朝阳,红庙,首创天禧,162883元,1套在售二手房,朝阳红庙/板楼/2009-2011年
20240821,北京,朝阳,红庙,光华路,91235元,4套在售二手房,朝阳红庙/塔楼/板楼/塔板结合/1979-1993年
20240821,北京,朝阳,红庙,呼家楼新街大院,91469元,4套在售二手房,朝阳红庙/塔楼/板楼/1973-1993年
20240821,北京,朝阳,红庙,呼家楼西里,57903元,4套在售二手房,朝阳红庙/板楼/1964-1993年
20240821,北京,朝阳,红庙,呼家楼新苑,70271元,9套在售二手房,朝阳红庙/塔楼/1997-1998年
20240821,北京,朝阳,红庙,呼家楼北里,62670元,8套在售二手房,朝阳红庙/板楼/1954-1993年
20240821,北京,朝阳,红庙,东区国际,64079元,66套在售二手房,朝阳红庙/塔楼/塔板结合/2005-2009年
20240821,北京,朝阳,红庙,华业玫瑰东方,86726元,19套在售二手房,朝阳红庙/板楼/2005-2007年
20240821,北京,朝阳,红庙,华业国际公寓,暂无数据,1套在售二手房,朝阳红庙/塔楼/2005-2007年
20240821,北京,朝阳,红庙,红庙西里,61993元,14套在售二手房,朝阳红庙/板楼/1985-1996年
20240821,北京,朝阳,红庙,呼家楼南里,64563元,10套在售二手房,朝阳红庙/板楼/1954-2018年
20240821,北京,朝阳,红庙,泰达时代,39724元,6套在售二手房,朝阳红庙/塔楼/板楼/2008年
20240821,北京,朝阳,红庙,西大望路,62044元,6套在售二手房,朝阳红庙/板楼/1980-1990年
20240821,北京,朝阳,红庙,延静里中街,51800元,28套在售二手房,朝阳红庙/板楼/塔板结合/1954-1991年
20240821,北京,朝阳,红庙,延静西里,60153元,32套在售二手房,朝阳红庙/塔楼/板楼/塔板结合/1983-1998年
20240821,北京,朝阳,红庙,延静里中街3号院,67523元,4套在售二手房,朝阳红庙/塔楼/板楼/1979-2009年
20240821,北京,朝阳,红庙,机械学院家属楼,64869元,3套在售二手房,朝阳红庙/板楼/1954-1989年
20240821,北京,朝阳,红庙,呼家楼北街,69682元,31套在售二手房,朝阳红庙/塔楼/板楼/塔板结合/平房/1985-1994年
20240821,北京,朝阳,红庙,红庙北里,57549元,88套在售二手房,朝阳红庙/塔楼/板楼/平房/1950-1997年
20240821,北京,朝阳,红庙,纽约豪园,60520元,30套在售二手房,朝阳红庙/塔楼/塔板结合/2001-2005年
20240821,北京,朝阳,红庙,慈云寺,56474元,70套在售二手房,朝阳红庙/塔楼/板楼/平房/1979-2000年
20240821,北京,朝阳,红庙,光华路15号院,暂无数据,0套在售二手房,朝阳红庙/塔楼/未知
20240821,北京,朝阳,红庙,安联大厦,暂无数据,0套在售二手房,朝阳红庙/塔楼/2000-2009年
20240821,北京,朝阳,红庙,华业国际中心,暂无数据,0套在售二手房,朝阳红庙/未知类型/未知
