date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,丰台,刘家窑,建邦华府,66513元,28套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/2009-2010年
20240821,北京,丰台,刘家窑,贾家花园小区,43758元,13套在售二手房,丰台刘家窑/塔楼/板楼/1978-1996年
20240821,北京,丰台,刘家窑,贾家花园甲1号院,49792元,4套在售二手房,丰台刘家窑/板楼/1996-1999年
20240821,北京,丰台,刘家窑,贾家花园15号院,64486元,16套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/2009年
20240821,北京,丰台,刘家窑,南三环东路,45137元,21套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/1989-1999年
20240821,北京,丰台,刘家窑,扑满山,暂无数据,6套在售二手房,丰台刘家窑/塔楼/2004-2008年
20240821,北京,丰台,刘家窑,宋家庄家园二区,55082元,14套在售二手房,丰台刘家窑/塔楼/2010年
20240821,北京,丰台,刘家窑,筑梦园,63613元,10套在售二手房,丰台刘家窑/板楼/塔板结合/2004年
20240821,北京,丰台,刘家窑,正邦嘉园一期,46538元,11套在售二手房,丰台刘家窑/塔楼/板楼/2001-2003年
20240821,北京,丰台,刘家窑,正邦嘉园二期,44660元,8套在售二手房,丰台刘家窑/塔楼/板楼/2004-2006年
20240821,北京,丰台,刘家窑,首开石榴派,暂无数据,1套在售二手房,丰台刘家窑/板楼/塔板结合/2011年
20240821,北京,丰台,刘家窑,方南家园一期,47411元,22套在售二手房,丰台刘家窑/塔楼/板楼/1996-2001年
20240821,北京,丰台,刘家窑,鑫兆雅园南区,63033元,12套在售二手房,丰台刘家窑/塔楼/板楼/2002-2003年
20240821,北京,丰台,刘家窑,鑫兆雅园北区,67411元,21套在售二手房,丰台刘家窑/板楼/塔板结合/2004-2005年
20240821,北京,丰台,刘家窑,一栋苑,42103元,8套在售二手房,丰台刘家窑/塔楼/2001-2002年
20240821,北京,丰台,刘家窑,横五条35号院,47886元,1套在售二手房,丰台刘家窑/板楼/1990年
20240821,北京,丰台,刘家窑,横五条,42463元,3套在售二手房,丰台刘家窑/板楼/1980-1990年
20240821,北京,丰台,刘家窑,横七条,42896元,5套在售二手房,丰台刘家窑/板楼/1970-2001年
20240821,北京,丰台,刘家窑,宋庄路43号院,47657元,1套在售二手房,丰台刘家窑/板楼/1999-2004年
20240821,北京,丰台,刘家窑,顺六条,46271元,2套在售二手房,丰台刘家窑/板楼/1995-1998年
20240821,北京,丰台,刘家窑,顺四条37号院,49335元,9套在售二手房,丰台刘家窑/塔楼/1998年
20240821,北京,丰台,刘家窑,顺五条,53963元,3套在售二手房,丰台刘家窑/板楼/1992-2002年
20240821,北京,丰台,刘家窑,顺四条甲20号院,51871元,3套在售二手房,丰台刘家窑/板楼/塔板结合/1995-1999年
20240821,北京,丰台,刘家窑,鲁能钓鱼台美高梅公馆,73798元,19套在售二手房,丰台刘家窑/塔楼/2017-2019年
20240821,北京,丰台,刘家窑,天怡晴园,60601元,1套在售二手房,丰台刘家窑/板楼/2013-2018年
20240821,北京,丰台,刘家窑,宋家庄家园一区,63513元,5套在售二手房,丰台刘家窑/塔楼/2010年
20240821,北京,丰台,刘家窑,宋家庄家园三区,57347元,10套在售二手房,丰台刘家窑/塔楼/2010-2011年
20240821,北京,丰台,刘家窑,宋家庄家园四区,56603元,4套在售二手房,丰台刘家窑/塔楼/2010年
20240821,北京,丰台,刘家窑,嘉业大厦一期,55643元,3套在售二手房,丰台刘家窑/塔楼/2001-2006年
20240821,北京,丰台,刘家窑,南三环中路,50827元,30套在售二手房,丰台刘家窑/塔楼/板楼/1978-2004年
20240821,北京,丰台,刘家窑,宋家庄家园一区,63513元,5套在售二手房,丰台刘家窑/塔楼/2010年
20240821,北京,丰台,刘家窑,顺欣嘉园,56601元,11套在售二手房,丰台刘家窑/塔楼/2013-2014年
20240821,北京,丰台,刘家窑,石榴园北里小区,45092元,59套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/平房/1991-2011年
20240821,北京,丰台,刘家窑,石榴园南里小区,45977元,56套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/1994-2003年
20240821,北京,丰台,刘家窑,嘉业大厦二期,48529元,8套在售二手房,丰台刘家窑/塔楼/板楼/2006年
20240821,北京,丰台,刘家窑,同仁园,49352元,34套在售二手房,丰台刘家窑/塔楼/板楼/1996-2000年
20240821,北京,丰台,刘家窑,榴景秀苑,60446元,20套在售二手房,丰台刘家窑/板楼/2017年
20240821,北京,丰台,刘家窑,鹤巢居,86149元,0套在售二手房,丰台刘家窑/塔板结合/2010-2011年
20240821,北京,丰台,刘家窑,石榴庄小区,暂无数据,0套在售二手房,丰台刘家窑/板楼/1987年
20240821,北京,丰台,刘家窑,横五条2号院,35184元,0套在售二手房,丰台刘家窑/板楼/1985年
20240821,北京,丰台,刘家窑,横五条18号院,40792元,0套在售二手房,丰台刘家窑/板楼/1970-1989年
20240821,北京,丰台,刘家窑,南方庄18号院,暂无数据,0套在售二手房,丰台刘家窑/板楼/未知
20240821,北京,丰台,刘家窑,鲁能钓鱼台美高梅别墅-珺廷,暂无数据,0套在售二手房,丰台刘家窑/塔楼/板楼/塔板结合/2017-2019年
