date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,丰台,大红门,福海小区,60164元,11套在售二手房,丰台大红门/塔楼/板楼/2004-2006年
20240821,北京,丰台,大红门,海户屯,50925元,12套在售二手房,丰台大红门/板楼/1987-1998年
20240821,北京,丰台,大红门,苗圃西里,62859元,2套在售二手房,丰台大红门/板楼/1979-1990年
20240821,北京,丰台,大红门,上海建筑,69755元,41套在售二手房,丰台大红门/塔楼/板楼/塔板结合/平房/2010年
20240821,北京,丰台,大红门,大红门东门里,50196元,5套在售二手房,丰台大红门/板楼/1978-1998年
20240821,北京,丰台,大红门,建欣苑五里,54730元,16套在售二手房,丰台大红门/塔楼/板楼/2004-2012年
20240821,北京,丰台,大红门,建欣苑六里,51106元,12套在售二手房,丰台大红门/塔楼/板楼/2007年
20240821,北京,丰台,大红门,建欣苑一里,50910元,14套在售二手房,丰台大红门/板楼/2001-2002年
20240821,北京,丰台,大红门,临泓路6号院,54800元,10套在售二手房,丰台大红门/板楼/塔板结合/2000-2006年
20240821,北京,丰台,大红门,鑫宝苑,58874元,4套在售二手房,丰台大红门/板楼/2002-2007年
20240821,北京,丰台,大红门,远洋自然,62296元,26套在售二手房,丰台大红门/板楼/塔板结合/平房/2006-2007年
20240821,北京,丰台,大红门,珠江骏景北区,62989元,63套在售二手房,丰台大红门/塔楼/板楼/塔板结合/2004-2013年
20240821,北京,丰台,大红门,金胜嘉谊家园,66815元,36套在售二手房,丰台大红门/板楼/塔板结合/2014-2019年
20240821,北京,丰台,大红门,建欣苑四里,49173元,43套在售二手房,丰台大红门/板楼/1997-2004年
20240821,北京,丰台,大红门,建欣苑三里,47213元,20套在售二手房,丰台大红门/板楼/塔板结合/1990-2004年
20240821,北京,丰台,大红门,珠江骏景南区,60031元,35套在售二手房,丰台大红门/塔楼/板楼/塔板结合/2006-2010年
20240821,北京,丰台,大红门,果园小区,52832元,9套在售二手房,丰台大红门/塔楼/塔板结合/1987-2012年
20240821,北京,丰台,大红门,建欣苑二里,50884元,15套在售二手房,丰台大红门/板楼/2000-2001年
20240821,北京,丰台,大红门,珠江骏景中区,62450元,52套在售二手房,丰台大红门/塔楼/板楼/塔板结合/2001-2006年
20240821,北京,丰台,大红门,翠源居,暂无数据,0套在售二手房,丰台大红门/塔楼/塔板结合/2005年
20240821,北京,丰台,大红门,景蓝家园,暂无数据,0套在售二手房,丰台大红门/塔板结合/2003年
20240821,北京,丰台,大红门,鑫福里小区,55646元,0套在售二手房,丰台大红门/塔楼/板楼/1996-1999年
20240821,北京,丰台,大红门,自然新天地,暂无数据,0套在售二手房,丰台大红门/塔楼/2008年
20240821,北京,丰台,大红门,东亚中轴国际,暂无数据,0套在售二手房,丰台大红门/塔楼/板楼/2012年
