date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,东城,东单,普渡寺后巷,153762元,2套在售二手房,东城东单/板楼/平房/1955-2003年
20240821,北京,东城,东单,普渡寺前巷,133298元,1套在售二手房,东城东单/板楼/平房/1965-2003年
20240821,北京,东城,东单,普渡寺西巷,152204元,2套在售二手房,东城东单/板楼/平房/1955-2017年
20240821,北京,东城,东单,普渡寺东巷,157603元,2套在售二手房,东城东单/板楼/平房/1980-2003年
20240821,北京,东城,东单,煤渣胡同,150418元,1套在售二手房,东城东单/板楼/塔板结合/1964-1999年
20240821,北京,东城,东单,校尉胡同,101433元,1套在售二手房,东城东单/板楼/1989年
20240821,北京,东城,东单,台基厂头条2号院,122646元,1套在售二手房,东城东单/板楼/平房/1966-1985年
20240821,北京,东城,东单,丹耀大厦,85895元,2套在售二手房,东城东单/塔楼/2002-2006年
20240821,北京,东城,东单,台基厂头条10号院,125821元,2套在售二手房,东城东单/板楼/1980-1990年
20240821,北京,东城,东单,东华门大街,117643元,2套在售二手房,东城东单/板楼/平房/1988-1990年
20240821,北京,东城,东单,南河沿大街,暂无数据,0套在售二手房,东城东单/板楼/塔板结合/1980-1990年
20240821,北京,东城,东单,磁器库南巷,163895元,0套在售二手房,东城东单/平房/1980-2003年
20240821,北京,东城,东单,磁器库北巷,暂无数据,0套在售二手房,东城东单/平房/1980-2003年
20240821,北京,东城,东单,菜厂胡同,暂无数据,0套在售二手房,东城东单/平房/未知
20240821,北京,东城,东单,北湾子胡同,暂无数据,0套在售二手房,东城东单/板楼/平房/1980年
20240821,北京,东城,东单,智德前巷,暂无数据,0套在售二手房,东城东单/平房/1980年
20240821,北京,东城,东单,台基厂头条14号院,127170元,0套在售二手房,东城东单/板楼/1957-2001年
20240821,北京,东城,东单,缎库胡同,暂无数据,0套在售二手房,东城东单/板楼/平房/未知
20240821,北京,东城,东单,灯笼库胡同,171540元,0套在售二手房,东城东单/平房/1980-2003年
20240821,北京,东城,东单,霞公府,152256元,0套在售二手房,东城东单/板楼/2010-2011年
20240821,北京,东城,东单,煤渣胡同3号院,117996元,0套在售二手房,东城东单/未知类型/未知
