date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,西城,地安门,京香福苑,120831元,4套在售二手房,东城地安门/板楼/2000-2003年
20240821,北京,西城,地安门,交道口南大街,230948元,7套在售二手房,东城地安门/板楼/平房/1958-2021年
20240821,北京,西城,地安门,菊儿胡同,188720元,11套在售二手房,东城地安门/板楼/平房/1957-2023年
20240821,北京,西城,地安门,东公街,160248元,1套在售二手房,东城地安门/平房/1980年
20240821,北京,西城,地安门,定阜街,161837元,2套在售二手房,西城地安门/板楼/平房/1955-2022年
20240821,北京,西城,地安门,帽儿胡同45号院,152728元,2套在售二手房,东城地安门/板楼/塔板结合/平房/1985-2001年
20240821,北京,西城,地安门,秦老胡同,211010元,2套在售二手房,东城地安门/平房/1980-2000年
20240821,北京,西城,地安门,寿比胡同,暂无数据,2套在售二手房,东城地安门/板楼/平房/1980-1983年
20240821,北京,西城,地安门,草厂胡同,172151元,2套在售二手房,东城地安门/平房/1980年
20240821,北京,西城,地安门,炒豆胡同,216031元,1套在售二手房,东城地安门/平房/1970-1984年
20240821,北京,西城,地安门,草厂东巷,191667元,2套在售二手房,东城地安门/平房/1980-2021年
20240821,北京,西城,地安门,方砖厂胡同,208589元,1套在售二手房,东城地安门/平房/1950-1980年
20240821,北京,西城,地安门,龙头井,216013元,2套在售二手房,西城地安门/平房/1950-2022年
20240821,北京,西城,地安门,大金丝胡同,暂无数据,1套在售二手房,西城地安门/平房/1955年
20240821,北京,西城,地安门,东棉花胡同2号院,130027元,3套在售二手房,东城地安门/板楼/1985年
20240821,北京,西城,地安门,东棉花胡同,156731元,2套在售二手房,东城地安门/板楼/平房/1958-1986年
20240821,北京,西城,地安门,大经厂胡同,206143元,2套在售二手房,东城地安门/平房/1980-2003年
20240821,北京,西城,地安门,豆角胡同,126400元,1套在售二手房,东城地安门/板楼/平房/1958-2021年
20240821,北京,西城,地安门,刘海胡同,222545元,3套在售二手房,西城地安门/平房/1950-2022年
20240821,北京,西城,地安门,琉璃寺胡同,198144元,6套在售二手房,东城地安门/板楼/平房/1981-2022年
20240821,北京,西城,地安门,小厂胡同,218854元,4套在售二手房,东城地安门/平房/1980年
20240821,北京,西城,地安门,后鼓楼苑胡同,262198元,1套在售二手房,东城地安门/板楼/平房/1960-1990年
20240821,北京,西城,地安门,分司厅胡同,168013元,1套在售二手房,东城地安门/平房/1950-2018年
20240821,北京,西城,地安门,分司厅胡同11号院,131036元,2套在售二手房,东城地安门/塔楼/1985年
20240821,北京,西城,地安门,鼓楼东大街,223569元,15套在售二手房,东城地安门/板楼/平房/1950-2021年
20240821,北京,西城,地安门,小经厂胡同,181832元,7套在售二手房,东城地安门/板楼/平房/1950-2019年
