date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,昌平,昌平其它,典雅庄园,28576元,19套在售二手房,昌平昌平其它/板楼/2003-2006年
20240821,北京,昌平,昌平其它,富来宫,21755元,5套在售二手房,昌平昌平其它/板楼/1995-2003年
20240821,北京,昌平,昌平其它,丹青语堂,29499元,1套在售二手房,昌平昌平其它/板楼/2007-2008年
20240821,北京,昌平,昌平其它,碧春园,30614元,16套在售二手房,昌平昌平其它/板楼/2004-2008年
20240821,北京,昌平,昌平其它,观山悦,43631元,13套在售二手房,昌平昌平其它/板楼/塔板结合/1996-2016年
20240821,北京,昌平,昌平其它,桥梁厂小区,23246元,18套在售二手房,昌平昌平其它/板楼/1975-2008年
20240821,北京,昌平,昌平其它,毛条小区,34025元,10套在售二手房,昌平昌平其它/板楼/1986-2005年
20240821,北京,昌平,昌平其它,沙河药材仓库宿舍,34779元,1套在售二手房,昌平昌平其它/板楼/1984-1997年
20240821,北京,昌平,昌平其它,沙河一通小区,37921元,16套在售二手房,昌平昌平其它/板楼/1972-1996年
20240821,北京,昌平,昌平其它,金科帕提欧,32429元,72套在售二手房,昌平昌平其它/板楼/2010-2011年
20240821,北京,昌平,昌平其它,香江别墅一期,39736元,5套在售二手房,昌平昌平其它/板楼/塔板结合/2002-2011年
20240821,北京,昌平,昌平其它,珠江壹千栋,49995元,7套在售二手房,昌平昌平其它/板楼/2000-2016年
20240821,北京,昌平,昌平其它,检测厂宿舍楼,21031元,3套在售二手房,昌平昌平其它/板楼/1981-1989年
20240821,北京,昌平,昌平其它,新汇园,27550元,5套在售二手房,昌平昌平其它/板楼/1990-2013年
20240821,北京,昌平,昌平其它,崔村教师楼,24250元,8套在售二手房,昌平昌平其它/板楼/2002-2003年
20240821,北京,昌平,昌平其它,沙阳路16号院,29718元,1套在售二手房,昌平昌平其它/板楼/1986-2008年
20240821,北京,昌平,昌平其它,马池口红冶家属院,23554元,13套在售二手房,昌平昌平其它/板楼/1975-1998年
20240821,北京,昌平,昌平其它,香江别墅二期,35070元,13套在售二手房,昌平昌平其它/板楼/塔板结合/2005-2020年
20240821,北京,昌平,昌平其它,保利罗兰香谷,50607元,46套在售二手房,昌平昌平其它/板楼/平房/2012-2014年
20240821,北京,昌平,昌平其它,TBD云集中心,48210元,15套在售二手房,昌平昌平其它/板楼/2012-2018年
20240821,北京,昌平,昌平其它,凯德麓语,33239元,15套在售二手房,昌平昌平其它/塔楼/板楼/塔板结合/2010-2021年
20240821,北京,昌平,昌平其它,御汤山东区,49968元,8套在售二手房,昌平昌平其它/板楼/2011-2016年
20240821,北京,昌平,昌平其它,保利紫荆香谷北区,46900元,13套在售二手房,昌平昌平其它/板楼/2016-2017年
20240821,北京,昌平,昌平其它,御汤山熙园,65836元,11套在售二手房,昌平昌平其它/板楼/2011-2015年
20240821,北京,昌平,昌平其它,金明园,31222元,6套在售二手房,昌平昌平其它/板楼/2003-2017年
20240821,北京,昌平,昌平其它,滤纸厂宿舍楼,21392元,4套在售二手房,昌平昌平其它/板楼/2002年
20240821,北京,昌平,昌平其它,京铁昌平小区,20510元,3套在售二手房,昌平昌平其它/板楼/1980-2016年
20240821,北京,昌平,昌平其它,保利芳园,45030元,53套在售二手房,昌平昌平其它/塔楼/塔板结合/2004-2014年
20240821,北京,昌平,昌平其它,泰胡路22号院,27155元,2套在售二手房,昌平昌平其它/塔楼/板楼/1998年
20240821,北京,昌平,昌平其它,小汤山区医院宿舍,29233元,3套在售二手房,昌平昌平其它/板楼/1985-1994年
20240821,北京,昌平,昌平其它,沙顺路87号院,31746元,1套在售二手房,昌平昌平其它/板楼/2013年
20240821,北京,昌平,昌平其它,十三陵水库管理处家属院,32682元,1套在售二手房,昌平昌平其它/板楼/1981年
20240821,北京,昌平,昌平其它,香江别墅三期,36121元,6套在售二手房,昌平昌平其它/板楼/塔板结合/2010-2020年
20240821,北京,昌平,昌平其它,保利紫荆香谷南区,48646元,26套在售二手房,昌平昌平其它/板楼/2014-2017年
