date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,丰台,青塔,青塔南里,39440元,6套在售二手房,丰台青塔/塔楼/板楼/塔板结合/2010-2013年
20240821,北京,丰台,青塔,青塔西里4号院,51209元,1套在售二手房,丰台青塔/塔板结合/1988-1993年
20240821,北京,丰台,青塔,青塔秀园,46158元,36套在售二手房,丰台青塔/塔楼/板楼/塔板结合/1992-2017年
20240821,北京,丰台,青塔,城建宿舍,43906元,6套在售二手房,丰台青塔/板楼/1990-1999年
20240821,北京,丰台,青塔,春园,46218元,12套在售二手房,丰台青塔/塔楼/板楼/塔板结合/1998-2002年
20240821,北京,丰台,青塔,郑常庄308号院,50966元,5套在售二手房,丰台青塔/板楼/1990-1998年
20240821,北京,丰台,青塔,兆丰园,49996元,23套在售二手房,丰台青塔/塔楼/板楼/2000-2007年
20240821,北京,丰台,青塔,张仪村4号院,32989元,13套在售二手房,丰台青塔/板楼/1992-1995年
20240821,北京,丰台,青塔,金隅润景阁,53691元,3套在售二手房,丰台青塔/塔楼/塔板结合/2005-2007年
20240821,北京,丰台,青塔,林栖园,48118元,0套在售二手房,丰台青塔/板楼/2006年
20240821,北京,丰台,青塔,熙公馆,暂无数据,3套在售二手房,丰台青塔/塔楼/板楼/2012-2013年
20240821,北京,丰台,青塔,大瓦窑绿洲家园,42910元,25套在售二手房,丰台青塔/板楼/2001-2018年
20240821,北京,丰台,青塔,青塔芳园,45413元,17套在售二手房,丰台青塔/板楼/1993-2020年
20240821,北京,丰台,青塔,华富丽苑,47675元,22套在售二手房,丰台青塔/塔板结合/2007-2009年
20240821,北京,丰台,青塔,小屯路8号院,42504元,4套在售二手房,丰台青塔/板楼/1991年
20240821,北京,丰台,青塔,青塔中街44号院,40536元,3套在售二手房,丰台青塔/塔楼/塔板结合/2010-2016年
20240821,北京,丰台,青塔,首开玲珑汇,暂无数据,3套在售二手房,丰台青塔/板楼/2012-2013年
20240821,北京,丰台,青塔,博龙家园,46781元,7套在售二手房,丰台青塔/板楼/塔板结合/2004-2005年
20240821,北京,丰台,青塔,双林苑,45155元,6套在售二手房,丰台青塔/板楼/2001-2009年
20240821,北京,丰台,青塔,万恒家园,55575元,34套在售二手房,丰台青塔/板楼/2005年
20240821,北京,丰台,青塔,万科紫苑,74145元,67套在售二手房,丰台青塔/板楼/2008-2014年
20240821,北京,丰台,青塔,西翠芳庭,46411元,5套在售二手房,丰台青塔/塔楼/2002-2012年
20240821,北京,丰台,青塔,保利和光逸境,104629元,11套在售二手房,丰台青塔/板楼/2019-2021年
