date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,东城,和平里,东土城路1号院,69242元,9套在售二手房,朝阳和平里/板楼/1992-1997年
20240821,北京,东城,和平里,东土城路7号院,75976元,9套在售二手房,朝阳和平里/板楼/塔板结合/1993-1997年
20240821,北京,东城,和平里,东土城路甲3号院,57059元,3套在售二手房,朝阳和平里/板楼/1999-2000年
20240821,北京,东城,和平里,地坛北门,117601元,6套在售二手房,东城和平里/板楼/1975-1990年
20240821,北京,东城,和平里,地坛北里,117712元,24套在售二手房,东城和平里/板楼/塔板结合/1965-2002年
20240821,北京,东城,和平里,安外大街80号院,114448元,8套在售二手房,东城和平里/板楼/塔板结合/1987-1990年
20240821,北京,东城,和平里,柏林寺西,115329元,16套在售二手房,东城和平里/塔楼/板楼/1985-1994年
20240821,北京,东城,和平里,和平里四区,111309元,2套在售二手房,东城和平里/板楼/塔板结合/1970-1988年
20240821,北京,东城,和平里,和平西街1号院,86826元,3套在售二手房,朝阳和平里/塔楼/1995-1999年
20240821,北京,东城,和平里,和平街十五区2号院,69068元,5套在售二手房,朝阳和平里/塔楼/板楼/1997-1999年
20240821,北京,东城,和平里,和平里东街10号院,149784元,1套在售二手房,东城和平里/板楼/2004-2008年
20240821,北京,东城,和平里,和平里东街15号院,119857元,6套在售二手房,东城和平里/板楼/塔板结合/1983-1992年
20240821,北京,东城,和平里,和平街十四区,72245元,21套在售二手房,朝阳和平里/塔楼/板楼/1964-2023年
20240821,北京,东城,和平里,和平街八区,76406元,6套在售二手房,朝阳和平里/板楼/1956-2001年
20240821,北京,东城,和平里,和平里东街9号院,134340元,3套在售二手房,东城和平里/塔楼/板楼/2000-2003年
20240821,北京,东城,和平里,和平里三区,121017元,22套在售二手房,东城和平里/板楼/1996-2000年
20240821,北京,东城,和平里,民委三舍,106888元,4套在售二手房,东城和平里/塔板结合/2001年
20240821,北京,东城,和平里,青年沟,97042元,4套在售二手房,东城和平里/板楼/1976-1996年
20240821,北京,东城,和平里,民旺园十九号院,107412元,11套在售二手房,东城和平里/板楼/1998-2000年
20240821,北京,东城,和平里,和平里北街甲5号院,67353元,4套在售二手房,朝阳和平里/板楼/1989-1998年
20240821,北京,东城,和平里,安和家园,88589元,1套在售二手房,朝阳和平里/塔楼/1999-2000年
20240821,北京,东城,和平里,安外花园,114693元,16套在售二手房,东城和平里/板楼/塔板结合/1975-1992年
20240821,北京,东城,和平里,和平西苑,79653元,4套在售二手房,朝阳和平里/塔楼/塔板结合/2001-2002年
