date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,昌平,鼓楼大街,北环里小区,31918元,57套在售二手房,昌平鼓楼大街/板楼/塔板结合/1980-2007年
20240821,北京,昌平,鼓楼大街,新新公寓,39329元,21套在售二手房,昌平鼓楼大街/塔楼/板楼/2003年
20240821,北京,昌平,鼓楼大街,永安里小区,31880元,26套在售二手房,昌平鼓楼大街/板楼/1988-2002年
20240821,北京,昌平,鼓楼大街,昌平佳莲时代广场,暂无数据,5套在售二手房,昌平鼓楼大街/塔楼/板楼/2009年
20240821,北京,昌平,鼓楼大街,昌平商业街,34898元,8套在售二手房,昌平鼓楼大街/板楼/1986-1995年
20240821,北京,昌平,鼓楼大街,昌平医院家属院,29046元,3套在售二手房,昌平鼓楼大街/板楼/1980-1994年
20240821,北京,昌平,鼓楼大街,昌平宽街,30029元,5套在售二手房,昌平鼓楼大街/板楼/1994-2007年
20240821,北京,昌平,鼓楼大街,储备局宿舍,36768元,2套在售二手房,昌平鼓楼大街/板楼/1986年
20240821,北京,昌平,鼓楼大街,石坊院,37736元,35套在售二手房,昌平鼓楼大街/塔楼/板楼/塔板结合/1987-2019年
20240821,北京,昌平,鼓楼大街,润杰经典创新园,33986元,20套在售二手房,昌平鼓楼大街/板楼/2002-2004年
20240821,北京,昌平,鼓楼大街,瑞光胡同,31067元,4套在售二手房,昌平鼓楼大街/塔楼/板楼/1980-2000年
20240821,北京,昌平,鼓楼大街,雅馨家园,36602元,7套在售二手房,昌平鼓楼大街/板楼/1977-2004年
20240821,北京,昌平,鼓楼大街,静心苑,31789元,13套在售二手房,昌平鼓楼大街/板楼/1989-2005年
20240821,北京,昌平,鼓楼大街,通福桥甲31号,36883元,1套在售二手房,昌平鼓楼大街/板楼/1986年
20240821,北京,昌平,鼓楼大街,商业宿舍楼,36712元,3套在售二手房,昌平鼓楼大街/板楼/1981-2000年
20240821,北京,昌平,鼓楼大街,清真寺胡同,28593元,2套在售二手房,昌平鼓楼大街/板楼/1985-2006年
20240821,北京,昌平,鼓楼大街,鼓楼大街西侧1号楼,29408元,1套在售二手房,昌平鼓楼大街/板楼/2002-2003年
20240821,北京,昌平,鼓楼大街,金隅万科城二期,43697元,52套在售二手房,昌平鼓楼大街/板楼/塔板结合/平房/2011-2012年
20240821,北京,昌平,鼓楼大街,金隅万科城三期,40872元,16套在售二手房,昌平鼓楼大街/塔板结合/2009-2014年
20240821,北京,昌平,鼓楼大街,市政宿舍南楼,29653元,5套在售二手房,昌平鼓楼大街/板楼/1987-1988年
20240821,北京,昌平,鼓楼大街,铁佛庵,39695元,2套在售二手房,昌平鼓楼大街/板楼/1985-1992年
20240821,北京,昌平,鼓楼大街,清真寺胡同16号院,29117元,2套在售二手房,昌平鼓楼大街/板楼/1986-2003年
20240821,北京,昌平,鼓楼大街,天泽苑小区,29089元,8套在售二手房,昌平鼓楼大街/塔楼/板楼/2003-2008年
20240821,北京,昌平,鼓楼大街,七一宿舍,31236元,14套在售二手房,昌平鼓楼大街/板楼/1983-2002年
20240821,北京,昌平,鼓楼大街,水利局宿舍,29133元,5套在售二手房,昌平鼓楼大街/板楼/1983-1998年
20240821,北京,昌平,鼓楼大街,财神庙胡同,29937元,5套在售二手房,昌平鼓楼大街/板楼/1998年
20240821,北京,昌平,鼓楼大街,北环路25号院,28198元,3套在售二手房,昌平鼓楼大街/板楼/2001-2007年
20240821,北京,昌平,鼓楼大街,泰安胡同北楼,34590元,2套在售二手房,昌平鼓楼大街/板楼/1984-1988年
20240821,北京,昌平,鼓楼大街,粮食局宿舍楼,36034元,3套在售二手房,昌平鼓楼大街/板楼/1985-1992年
20240821,北京,昌平,鼓楼大街,五街法院宿舍满井47号,28935元,2套在售二手房,昌平鼓楼大街/塔楼/1989-2004年
20240821,北京,昌平,鼓楼大街,五街电信局宿舍楼,37017元,2套在售二手房,昌平鼓楼大街/板楼/1981-1992年
20240821,北京,昌平,鼓楼大街,邑上苑,50537元,8套在售二手房,昌平鼓楼大街/板楼/2008年
20240821,北京,昌平,鼓楼大街,永安路小区,31594元,5套在售二手房,昌平鼓楼大街/塔楼/板楼/2004年
20240821,北京,昌平,鼓楼大街,市政宿舍南楼,29653元,5套在售二手房,昌平鼓楼大街/板楼/1987-1988年
20240821,北京,昌平,鼓楼大街,铁佛庵,39695元,2套在售二手房,昌平鼓楼大街/板楼/1985-1992年
20240821,北京,昌平,鼓楼大街,东醋房胡同,36489元,2套在售二手房,昌平鼓楼大街/板楼/1996-1999年
20240821,北京,昌平,鼓楼大街,五街家园国税局宿舍,32685元,3套在售二手房,昌平鼓楼大街/板楼/1990-2012年
20240821,北京,昌平,鼓楼大街,西醋房胡同,35440元,2套在售二手房,昌平鼓楼大街/板楼/1990-2000年
20240821,北京,昌平,鼓楼大街,弘大路,25365元,2套在售二手房,昌平鼓楼大街/板楼/1993-2000年
20240821,北京,昌平,鼓楼大街,鼓楼南大街,33169元,1套在售二手房,昌平鼓楼大街/板楼/2002年
20240821,北京,昌平,鼓楼大街,农行家属宿舍,28738元,3套在售二手房,昌平鼓楼大街/板楼/1980-1993年
20240821,北京,昌平,鼓楼大街,北环路,32172元,3套在售二手房,昌平鼓楼大街/塔楼/板楼/1985-2004年
20240821,北京,昌平,鼓楼大街,煤市口胡同,33145元,1套在售二手房,昌平鼓楼大街/板楼/1996年
20240821,北京,昌平,鼓楼大街,建新胡同10号楼,37036元,3套在售二手房,昌平鼓楼大街/板楼/1988-1991年
20240821,北京,昌平,鼓楼大街,鼓楼北街3号,33953元,2套在售二手房,昌平鼓楼大街/板楼/1989-2000年
20240821,北京,昌平,鼓楼大街,新新公寓,39329元,21套在售二手房,昌平鼓楼大街/塔楼/板楼/2003年
20240821,北京,昌平,鼓楼大街,永安里小区,31880元,26套在售二手房,昌平鼓楼大街/板楼/1988-2002年
20240821,北京,昌平,鼓楼大街,金隅万科城悦嘉公寓,36549元,9套在售二手房,昌平鼓楼大街/塔楼/塔板结合/2010-2013年
20240821,北京,昌平,鼓楼大街,北环里小区,31918元,57套在售二手房,昌平鼓楼大街/板楼/塔板结合/1980-2007年
20240821,北京,昌平,鼓楼大街,雅馨家园,36602元,7套在售二手房,昌平鼓楼大街/板楼/1977-2004年
20240821,北京,昌平,鼓楼大街,清真寺胡同,28593元,2套在售二手房,昌平鼓楼大街/板楼/1985-2006年
20240821,北京,昌平,鼓楼大街,通福桥甲31号,36883元,1套在售二手房,昌平鼓楼大街/板楼/1986年
20240821,北京,昌平,鼓楼大街,商业宿舍楼,36712元,3套在售二手房,昌平鼓楼大街/板楼/1981-2000年
20240821,北京,昌平,鼓楼大街,鼓楼大街西侧1号楼,29408元,1套在售二手房,昌平鼓楼大街/板楼/2002-2003年
20240821,北京,昌平,鼓楼大街,嘉诚中心,暂无数据,6套在售二手房,昌平鼓楼大街/板楼/2018-2019年
20240821,北京,昌平,鼓楼大街,金隅万科城二期,43697元,52套在售二手房,昌平鼓楼大街/板楼/塔板结合/平房/2011-2012年
20240821,北京,昌平,鼓楼大街,金隅万科城三期,40872元,16套在售二手房,昌平鼓楼大街/塔板结合/2009-2014年
20240821,北京,昌平,鼓楼大街,鼓楼北街,39094元,1套在售二手房,昌平鼓楼大街/平房/2000年
20240821,北京,昌平,鼓楼大街,和平街东里,30710元,19套在售二手房,昌平鼓楼大街/塔楼/板楼/1993-2001年
20240821,北京,昌平,鼓楼大街,和平家园小区,32805元,26套在售二手房,昌平鼓楼大街/板楼/2000-2011年
20240821,北京,昌平,鼓楼大街,南环里,36229元,69套在售二手房,昌平鼓楼大街/塔楼/板楼/1964-2009年
20240821,北京,昌平,鼓楼大街,新悦家园,36007元,113套在售二手房,昌平鼓楼大街/塔楼/板楼/平房/2000-2017年
20240821,北京,昌平,鼓楼大街,和平街东里,30710元,19套在售二手房,昌平鼓楼大街/塔楼/板楼/1993-2001年
20240821,北京,昌平,鼓楼大街,和平家园小区,32805元,26套在售二手房,昌平鼓楼大街/板楼/2000-2011年
20240821,北京,昌平,鼓楼大街,金隅万科城一期,43361元,41套在售二手房,昌平鼓楼大街/板楼/塔板结合/2009年
20240821,北京,昌平,鼓楼大街,太安胡同,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/1988-1995年
20240821,北京,昌平,鼓楼大街,鼓楼西街,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/2003-2005年
20240821,北京,昌平,鼓楼大街,花样年华,暂无数据,0套在售二手房,昌平鼓楼大街/塔楼/2002年
20240821,北京,昌平,鼓楼大街,蓝郡温莎国际公寓,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/2007年
20240821,北京,昌平,鼓楼大街,泽杰丽景,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/未知
20240821,北京,昌平,鼓楼大街,广播局宿舍楼,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/1995年
20240821,北京,昌平,鼓楼大街,中兴路17号院,暂无数据,0套在售二手房,昌平鼓楼大街/未知类型/未知
20240821,北京,昌平,鼓楼大街,环保局宿舍楼,25326元,0套在售二手房,昌平鼓楼大街/板楼/1988年
20240821,北京,昌平,鼓楼大街,安福街,40301元,0套在售二手房,昌平鼓楼大街/板楼/1979-1980年
20240821,北京,昌平,鼓楼大街,都市节奏,暂无数据,0套在售二手房,昌平鼓楼大街/塔楼/板楼/2000-2004年
20240821,北京,昌平,鼓楼大街,南关路1号,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/2004-2008年
20240821,北京,昌平,鼓楼大街,康陵卫胡同30号楼,26293元,0套在售二手房,昌平鼓楼大街/板楼/2001-2004年
20240821,北京,昌平,鼓楼大街,玉虚观胡同,暂无数据,0套在售二手房,昌平鼓楼大街/未知类型/未知
20240821,北京,昌平,鼓楼大街,水箱厂宿舍,32909元,0套在售二手房,昌平鼓楼大街/板楼/1985-1986年
20240821,北京,昌平,鼓楼大街,鼓楼南街35号院,暂无数据,0套在售二手房,昌平鼓楼大街/塔楼/板楼/2001-2009年
20240821,北京,昌平,鼓楼大街,中复电讯大厦,暂无数据,0套在售二手房,昌平鼓楼大街/塔楼/2004年
20240821,北京,昌平,鼓楼大街,创新路11号院,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/未知
20240821,北京,昌平,鼓楼大街,教育局宿舍,42015元,0套在售二手房,昌平鼓楼大街/板楼/1992年
20240821,北京,昌平,鼓楼大街,创客梦工场,暂无数据,0套在售二手房,昌平鼓楼大街/板楼/2017年
