date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,西城,菜户营,金泰小区,56321元,5套在售二手房,丰台菜户营/塔楼/2000-2004年
20240821,北京,西城,菜户营,金泰城迷你,75506元,12套在售二手房,丰台菜户营/塔楼/2008年
20240821,北京,西城,菜户营,金都苑,69276元,25套在售二手房,丰台菜户营/塔楼/2005-2006年
20240821,北京,西城,菜户营,嘉莲苑,71002元,12套在售二手房,丰台菜户营/塔楼/2000-2005年
20240821,北京,西城,菜户营,南滨河路,76753元,3套在售二手房,西城菜户营/塔楼/板楼/塔板结合/1984-1988年
20240821,北京,西城,菜户营,顺驰蓝调,87390元,67套在售二手房,丰台菜户营/塔楼/板楼/塔板结合/平房/2007-2009年
20240821,北京,西城,菜户营,财富西环,36513元,7套在售二手房,丰台菜户营/塔楼/2003-2006年
20240821,北京,西城,菜户营,菜户营甲86号院,62636元,12套在售二手房,丰台菜户营/板楼/1993年
20240821,北京,西城,菜户营,菜户营,58512元,1套在售二手房,丰台菜户营/板楼/1980-1983年
20240821,北京,西城,菜户营,菜户营11号院,55566元,1套在售二手房,丰台菜户营/板楼/1970-1983年
20240821,北京,西城,菜户营,鸭子桥26号院,82997元,3套在售二手房,西城菜户营/板楼/1979-1983年
20240821,北京,西城,菜户营,鸭子桥路,80493元,5套在售二手房,西城菜户营/塔楼/板楼/塔板结合/1970-2003年
20240821,北京,西城,菜户营,鸭子桥43号院,87579元,6套在售二手房,西城菜户营/板楼/1982年
20240821,北京,西城,菜户营,鸭子桥南里,84047元,4套在售二手房,西城菜户营/板楼/1980-1990年
20240821,北京,西城,菜户营,政泰家园,72936元,9套在售二手房,西城菜户营/塔板结合/2004年
20240821,北京,西城,菜户营,金兴苑,65262元,16套在售二手房,丰台菜户营/塔楼/塔板结合/2006-2007年
20240821,北京,西城,菜户营,考拉社区,91060元,12套在售二手房,西城菜户营/塔楼/板楼/塔板结合/2002-2009年
20240821,北京,西城,菜户营,天伦北里,62477元,19套在售二手房,丰台菜户营/塔楼/板楼/1990-2007年
20240821,北京,西城,菜户营,万润风景,65379元,39套在售二手房,丰台菜户营/塔楼/板楼/塔板结合/2006-2007年
20240821,北京,西城,菜户营,万泉寺南里,56246元,26套在售二手房,丰台菜户营/板楼/1993-1996年
20240821,北京,西城,菜户营,万泉寺东路9号院,62687元,24套在售二手房,丰台菜户营/塔楼/2008-2010年
20240821,北京,西城,菜户营,诺德家园,94334元,5套在售二手房,丰台菜户营/板楼/2010年
20240821,北京,西城,菜户营,首创天阅公馆,91010元,4套在售二手房,丰台菜户营/塔楼/2018年
20240821,北京,西城,菜户营,鸭子桥路41号院,79715元,2套在售二手房,西城菜户营/板楼/2003年
20240821,北京,西城,菜户营,万泉盛景园,64891元,43套在售二手房,丰台菜户营/板楼/2016-2019年
20240821,北京,西城,菜户营,金泰城丽湾,88360元,48套在售二手房,丰台菜户营/塔楼/板楼/塔板结合/2007-2009年
20240821,北京,西城,菜户营,信德园,74861元,12套在售二手房,西城菜户营/塔楼/板楼/2002-2010年
20240821,北京,西城,菜户营,鹏润家园,62939元,67套在售二手房,丰台菜户营/塔楼/板楼/2000-2011年
20240821,北京,西城,菜户营,乐城,86389元,47套在售二手房,西城菜户营/塔楼/板楼/2004-2005年
20240821,北京,西城,菜户营,菜户营东街,暂无数据,0套在售二手房,丰台菜户营/板楼/2000年
20240821,北京,西城,菜户营,太平桥路,暂无数据,0套在售二手房,丰台菜户营/塔楼/板楼/2004年
20240821,北京,西城,菜户营,北京哈特商务酒店,暂无数据,0套在售二手房,丰台菜户营/未知类型/未知
20240821,北京,西城,菜户营,万泉寺北路10号院,暂无数据,0套在售二手房,丰台菜户营/塔板结合/2008年
20240821,北京,西城,菜户营,金泰旅游大厦,暂无数据,0套在售二手房,丰台菜户营/塔楼/2008年
