date,city_ch,district,area,xiaoqu,price,sale,type
20240821,北京,大兴,黄村中,博悦府,53433元,2套在售二手房,大兴黄村中/板楼/塔板结合/2010年
20240821,北京,大兴,黄村中,天锦苑,42659元,2套在售二手房,大兴黄村中/板楼/2007年
20240821,北京,大兴,黄村中,黄村东里,30707元,15套在售二手房,大兴黄村中/板楼/1987-1997年
20240821,北京,大兴,黄村中,黄村中里,35483元,21套在售二手房,大兴黄村中/板楼/1985-2008年
20240821,北京,大兴,黄村中,清澄名苑北区,44104元,56套在售二手房,大兴黄村中/塔楼/板楼/2003-2006年
20240821,北京,大兴,黄村中,瑞康家园,39716元,20套在售二手房,大兴黄村中/板楼/塔板结合/2004-2005年
20240821,北京,大兴,黄村中,时代龙和大道,40318元,52套在售二手房,大兴黄村中/塔楼/板楼/1995-2007年
20240821,北京,大兴,黄村中,火神庙商业中心,暂无数据,3套在售二手房,大兴黄村中/塔楼/板楼/2010年
20240821,北京,大兴,黄村中,华昱家园,48869元,10套在售二手房,大兴黄村中/板楼/塔板结合/2002年
20240821,北京,大兴,黄村中,创兴公寓,24839元,2套在售二手房,大兴黄村中/塔楼/2001-2002年
20240821,北京,大兴,黄村中,康宁家园,36335元,1套在售二手房,大兴黄村中/板楼/2004年
20240821,北京,大兴,黄村中,星瑞家园,41130元,13套在售二手房,大兴黄村中/塔楼/板楼/1996-2001年
20240821,北京,大兴,黄村中,兴丰家园,38173元,13套在售二手房,大兴黄村中/塔板结合/2003年
20240821,北京,大兴,黄村中,永华北里,33337元,31套在售二手房,大兴黄村中/塔楼/板楼/塔板结合/1991-2000年
20240821,北京,大兴,黄村中,阳光乐府,40233元,25套在售二手房,大兴黄村中/板楼/2008-2009年
20240821,北京,大兴,黄村中,兴政家园,42616元,28套在售二手房,大兴黄村中/板楼/塔板结合/2001-2009年
20240821,北京,大兴,黄村中,兴政东里,30125元,39套在售二手房,大兴黄村中/塔楼/板楼/塔板结合/1987-2000年
20240821,北京,大兴,黄村中,兴政西里,33504元,69套在售二手房,大兴黄村中/塔楼/板楼/1979-2012年
20240821,北京,大兴,黄村中,兴政街,28254元,3套在售二手房,大兴黄村中/板楼/1997-2003年
20240821,北京,大兴,黄村中,天同11号,41170元,5套在售二手房,大兴黄村中/塔板结合/2016年
20240821,北京,大兴,黄村中,清城国际中心,暂无数据,7套在售二手房,大兴黄村中/塔楼/板楼/塔板结合/2017年
20240821,北京,大兴,黄村中,富强东里,31631元,31套在售二手房,大兴黄村中/塔楼/板楼/塔板结合/1978-2002年
20240821,北京,大兴,黄村中,兴辰大厦,30419元,6套在售二手房,大兴黄村中/塔楼/1996-1997年
20240821,北京,大兴,黄村中,三合北巷2号院,30391元,8套在售二手房,大兴黄村中/板楼/塔板结合/2015-2016年
20240821,北京,大兴,黄村中,三合北巷5号院,41579元,6套在售二手房,大兴黄村中/板楼/2012-2014年
20240821,北京,大兴,黄村中,怡兴园,43655元,24套在售二手房,大兴黄村中/板楼/2002-2004年
20240821,北京,大兴,黄村中,三合南里,34781元,70套在售二手房,大兴黄村中/塔楼/板楼/1994-2000年
20240821,北京,大兴,黄村中,三合北巷4号院,30888元,27套在售二手房,大兴黄村中/板楼/塔板结合/2012-2016年
20240821,北京,大兴,黄村中,黄村西里,35057元,48套在售二手房,大兴黄村中/塔楼/板楼/1976-1997年
20240821,北京,大兴,黄村中,清澄名苑南区,49737元,41套在售二手房,大兴黄村中/板楼/2002-2004年
20240821,北京,大兴,黄村中,黄村西里,35057元,48套在售二手房,大兴黄村中/塔楼/板楼/1976-1997年
20240821,北京,大兴,黄村中,三合北巷4号院,30888元,27套在售二手房,大兴黄村中/板楼/塔板结合/2012-2016年
20240821,北京,大兴,黄村中,三合南里,34781元,70套在售二手房,大兴黄村中/塔楼/板楼/1994-2000年
20240821,北京,大兴,黄村中,龙兴美度,暂无数据,0套在售二手房,大兴黄村中/板楼/未知
20240821,北京,大兴,黄村中,利民西巷,暂无数据,0套在售二手房,大兴黄村中/平房/1996年
20240821,北京,大兴,黄村中,黄村西大街,暂无数据,0套在售二手房,大兴黄村中/板楼/1978-2003年
20240821,北京,大兴,黄村中,兴业中路三段26号,暂无数据,0套在售二手房,大兴黄村中/板楼/未知
20240821,北京,大兴,黄村中,龙河街33号,暂无数据,0套在售二手房,大兴黄村中/塔板结合/未知
20240821,北京,大兴,黄村中,佟家园,暂无数据,0套在售二手房,大兴黄村中/板楼/1997年
20240821,北京,大兴,黄村中,永华小区,暂无数据,0套在售二手房,大兴黄村中/塔板结合/1996年
20240821,北京,大兴,黄村中,金地旭辉·江山风华,暂无数据,0套在售二手房,大兴黄村中/板楼/2021年
