20230429,东城,金宝街,101117987059,鸿安国际大厦 24小时热水 高层视野好 满五年无抵押必看好房,2000万,90724元/平,顶层 (共12层) 3室2厅 | 220.45平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/ab8344be-caf4-4eb8-8eb8-5412623b597f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101116931822,鸿安国际大厦 70年产权商品房 南北通透 24小时热水必看好房,2600万,109244元/平,中楼层 (共13层) 4室2厅 | 238平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/1aa92d72-886b-4a7e-a6bb-3a069413ac7d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118819503,演乐胡同 灯市口 东向正规平房一间必看好房,265万,173203元/平,底层 (共1层) 1室0厅 | 15.3平米 | 西,https://ke-image.ljcdn.com/110000-inspection/3fae83cc-cf62-4504-8bd6-93f6b4937676_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101116958219,禾风相府 纯商品房 经典小一居 花园洋房  业主诚售房主自荐,600万,129758元/平,中楼层 (共14层) | 2004年建 | 1室1厅 | 46.24平米 | 西,https://ke-image.ljcdn.com/110000-inspection/f9e8ffc9-0447-40cf-9ff3-7e455cc8c061_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118950898,后拐棒胡同甲2号院此房满五年唯一.南北小区有管理新上,750万,125945元/平,底层 (共6层) 2室1厅 | 59.55平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/9c1ed866-d584-4c03-96c2-df056606ae0d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118804229,礼士胡同中间楼层大三居满五唯一,1580万,162118元/平,中楼层 (共5层) 4室1厅 | 97.46平米 | 东 南 西 北,https://ke-image.ljcdn.com/110000-inspection/pc1_6w2O8OssT.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118720978,禾风仕家 花园小区 商品房 人车分流,760万,119067元/平,中楼层 (共10层) 1室1厅 | 63.83平米 | 北,https://ke-image.ljcdn.com/110000-inspection/ed6015bd-4e2c-4574-b9c8-b3bd442822f5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118716670,禾风相府东向两居室 满五年唯一 花园社区 人车分流！,1500万,155828元/平,中楼层 (共14层) | 2004年建 | 2室1厅 | 96.26平米 | 东,https://ke-image.ljcdn.com/110000-inspection/0467c803-a518-4bbc-844d-444411759a7f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118585492,东四 演乐胡同3居 朝南双卧室 商品房满五年房主自荐,830万,122691元/平,顶层 (共6层) | 1980年建 | 3室1厅 | 67.65平米 | 南 西,https://ke-image.ljcdn.com/110000-inspection/pc1_SwamTukHM.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118494456,东单 朝阳门 低楼层 东西通透两居 精装修 采光好房主自荐,705万,134031元/平,低楼层 (共6层) | 1980年建 | 2室1厅 | 52.6平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/53fd0a62-5f31-4c0e-965e-bc0f746dbcc5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118492735,朝阳门内大街甲190号院 满五年唯一 两居室 可停车 ！,538万,112529元/平,顶层 (共6层) | 1985年建 | 2室1厅 | 47.81平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/5bbc03e2-955f-4ed4-b60c-ac0117242c05_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118348203,禾风相府 花园小区  人车分流小区 带电梯,1413万,146790元/平,低楼层 (共14层) | 2004年建 | 2室2厅 | 96.26平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_OVijGJsYj.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118347872,禾风相府 2室2厅 东,1403万,145752元/平,低楼层 (共14层) | 2004年建 | 2室2厅 | 96.26平米 | 东,https://ke-image.ljcdn.com/110000-inspection/64b6799a-b53f-4d61-88fa-a28f85de4239_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118262809,禾风相府商品房社区物业管理严格,590万,127596元/平,低楼层 (共14层) | 2004年建 | 1室1厅 | 46.24平米 | 西,https://ke-image.ljcdn.com/110000-inspection/pc1_u32hitwzv.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117854780,东罗圈胡同11号院  诚心出售房主自荐,718万,136502元/平,底层 (共6层) 2室1厅 | 52.6平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/dae218d4-ead1-4fab-a3e3-9f5b6a9e40e9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117110295,俊景苑二期高层南北通透采光充足视野好,2538万,179937元/平,顶层 (共14层) | 2004年建 | 3室1厅 | 141.05平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/1223e463-b90f-4949-9a4e-b0dc95682471_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101116812410,朝阳门南小街 协和医院 史家胡同20号院 低楼层三居室,910万,127220元/平,中楼层 (共5层) | 1980年建 | 3室1厅 | 71.53平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/pc1_xx1NVG1sO.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101116692225,俊景苑一期 禾风仕家 人车分流 前后花园 闹中取静！,760万,119067元/平,中楼层 (共10层) | 2000年建 | 1室1厅 | 63.83平米 | 北,https://ke-image.ljcdn.com/110000-inspection/26d2bb5f-0aa9-4f41-9cd7-49515881e7f5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101116484780,金宝街南北两居 安静不临街 采光好 交通便利,749万,131174元/平,底层 (共6层) | 1988年建 | 2室1厅 | 57.1平米 | 南,https://ke-image.ljcdn.com/110000-inspection/fc310f1c-fd1b-4297-9f16-b897065f1444_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101115532310,禾风相府 商品房花园小区人车分流 闹中取静,640万,138409元/平,低楼层 (共14层) | 2004年建 | 1室1厅 | 46.24平米 | 西,https://ke-image.ljcdn.com/110000-inspection/pc1_Hgs7Hau7a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101113252418,商品房物业管理好格局方正户型宽敞高层视野好交通便捷,3200万,154814元/平,高楼层 (共13层) | 2002年建 | 3室1厅 | 206.7平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/pc1_yR8BnolgJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101119028477,朝阳门内大街甲190号院  东四  金宝街新上,680万,100861元/平,顶层 (共6层) 3室1厅 | 67.42平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/7771790b-ac49-44d6-9758-f432e810d3ac_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118875582,灯市口 后拐棒胡同甲2号院 语文出版社家属院,685万,116339元/平,顶层 (共6层) 2室1厅 | 58.88平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/0f8fe854-9708-4284-b320-28413a7dd653_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118737724,禾风仕家 花园小区 人车分流  东四 商品房,1040万,91679元/平,中楼层 (共10层) | 2000年建 | 3室1厅 | 113.44平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_15znxG0sS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118179226,商品房社区一居室带电梯人车分流.,650万,140571元/平,中楼层 (共14层) 1室1厅 | 46.24平米 | 西,https://ke-image.ljcdn.com/110000-inspection/test-ffb478d9-e752-46bd-8d39-d9751c0fbaaf.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101118106996,禾风仕家 商品房小区 3居 满五年唯一,938万,102481元/平,中楼层 (共10层) | 2000年建 | 3室1厅 | 91.53平米 | 北,https://ke-image.ljcdn.com/110000-inspection/4208a8e2-13aa-42af-8f48-b9747b0eab56_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117922961,史家胡同20号人民艺术剧院宿舍一层单独下水。,868万,134699元/平,底层 (共5层) 3室1厅 | 64.44平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/b6cd193c-cc6b-49cf-b8f0-130dc9846d34_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117533585,冶金部家属院全明两居中间楼层看房随时,720万,124697元/平,中楼层 (共5层) | 1980年建 | 2室1厅 | 57.74平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_aWdt99A2D.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117342143,演乐胡同 独院 私产 产权清晰 随时可以过户,2760万,155968元/平,底层 (共1层) 7室0厅 | 176.96平米 | 东南 西北,https://ke-image.ljcdn.com/110000-inspection/955d665c-2310-4ca2-9089-aa7fa60ddad0_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101117536210,史家胡同诚意出售看房随时随时签约,498万,179784元/平,底层 (共1层) 2室0厅 | 27.7平米 | 北,https://ke-image.ljcdn.com/110000-inspection/pc1_KTZNl4Yzq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230429,东城,金宝街,101119007705,凯德华玺 1室1厅 北新上,365万,48275元/平,中楼层 (共13层) | 2009年建 | 1室1厅 | 75.61平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101119003119,禾风相府 3室2厅 南 北新上,2850万,173983元/平,低楼层 (共14层) | 2004年建 | 3室2厅 | 163.81平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101118808565,禾风仕家  花园小区 人车分流 小区安静,799万,145591元/平,顶层 (共10层) | 2000年建 | 1室1厅 | 54.88平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101118643298,商品房禾风相府小区环境优美人车分流。,540万,140443元/平,顶层 (共14层) | 2004年建 | 1室0厅 | 38.45平米 | 西,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101118289252,凯德华玺 2室1厅 东,840万,70053元/平,低楼层 (共13层) | 2009年建 | 2室1厅 | 119.91平米 | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101118003541,俊景苑3期东四地铁附近 大户型 有地下车位  诚意出售,2300万,52388元/平,低楼层 (共13层) | 2009年建 | 5室2厅 | 439.04平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101117374959,干面胡同 1室0厅 北,300万,169492元/平,底层 (共1层) 1室0厅 | 17.7平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101117235138,凯德华玺  建成年代新  设备齐全 物业管理严格,420万,55285元/平,高楼层 (共13层) | 2009年建 | 1室1厅 | 75.97平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101116711905,俊景苑3期 二环内东四地铁 落地窗 楼层高视野好,370万,48704元/平,高楼层 (共13层) | 2009年建 | 1室0厅 | 75.97平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101116226189,凯德华玺南向户型方正采光好车位充足刷卡入户,1600万,63440元/平,高楼层 (共13层) | 2009年建 | 3室2厅 | 252.21平米 | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101115734557,俊景苑3期  南北向 精装修 随时签约,1200万,68792元/平,高楼层 (共13层) | 2009年建 | 3室2厅 | 174.44平米 | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101115450385,东城区 东单协和 金宝街干面胡同 朝南向 随时签约！,335万,164216元/平,底层 (共1层) 1室0厅 | 20.4平米 | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101114918893,位置位于东四路口东侧交通便利精装修交付,470万,59113元/平,低楼层 (共13层) | 2009年建 | 1室1厅 | 79.51平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101114898573,俊景苑一期 禾风仕家 北向复式 对院内 安静宜居,1250万,165629元/平,底层 (共10层) | 2000年建 | 3室2厅 | 75.47平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101114461126,凯德华玺 东四地铁口东侧 交通便利 配套齐全,440万,55683元/平,中楼层 (共13层) | 2009年建 | 1室0厅 | 79.02平米 | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230429,东城,金宝街,101111227761,禾风相府的车位 只有本小区业主可以购买,59万,16227元/平,地下室 (共14层) 1室0厅 | 36.36平米 | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
